ITEM_VNUM	ITEM_NAME(K)	ITEM_TYPE	SUB_TYPE	SIZE	ANTI_FLAG	FLAG	ITEM_WEAR	IMMUNE	GOLD	SHOP_BUY_PRICE	REFINE	REFINESET	MAGIC_PCT	LIMIT_TYPE0	LIMIT_VALUE0	LIMIT_TYPE1	LIMIT_VALUE1	ADDON_TYPE0	ADDON_VALUE0	ADDON_TYPE1	ADDON_VALUE1	ADDON_TYPE2	ADDON_VALUE2	VALUE0	VALUE1	VALUE2	VALUE3	VALUE4	VALUE5	Specular	SOCKET	ATTU_ADDON		
12776	¿ë¼öÅõ±¸+6	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	NONE	WEAR_HEAD	NONE	0	0	12777	43	15	LEVEL	103	LIMIT_NONE	0	APPLY_SKILL_DEFEND_BONUS	5	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	28	0	0	0		
12777	¿ë¼öÅõ±¸+7	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	NONE	WEAR_HEAD	NONE	0	0	12778	44	15	LEVEL	103	LIMIT_NONE	0	APPLY_SKILL_DEFEND_BONUS	6	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	33	0	0	0		
12778	¿ë¼öÅõ±¸+8	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	NONE	WEAR_HEAD	NONE	0	0	12779	45	15	LEVEL	104	LIMIT_NONE	0	APPLY_SKILL_DEFEND_BONUS	8	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	38	0	0	0		
12779	¿ë¼öÅõ±¸+9	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	NONE	WEAR_HEAD	NONE	0	0	0	0	15	LEVEL	105	LIMIT_NONE	0	APPLY_SKILL_DEFEND_BONUS	10	APPLY_NONE	0	APPLY_NONE	0	0	15	0	0	0	43	0	0	0		
13000	È£½ÅÈ¯ÆÐ+0	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	NONE	WEAR_UNIQUE	NONE	0	0	13001	217	15	LEVEL	0	LIMIT_NONE	0	APPLY_MOV_SPEED	-2	APPLY_NONE	0	APPLY_NONE	0	0	3	0	0	0	0	0	0	0		
13001	È£½ÅÈ¯ÆÐ+1	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	NONE	WEAR_UNIQUE	NONE	0	0	13002	218	15	LEVEL	0	LIMIT_NONE	0	APPLY_MOV_SPEED	-2	APPLY_NONE	0	APPLY_NONE	0	0	3	0	0	0	3	0	0	0		
13002	È£½ÅÈ¯ÆÐ+2	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	NONE	WEAR_UNIQUE	NONE	0	0	13003	219	15	LEVEL	0	LIMIT_NONE	0	APPLY_MOV_SPEED	-2	APPLY_NONE	0	APPLY_NONE	0	0	3	0	0	0	6	0	0	0		
13003	È£½ÅÈ¯ÆÐ+3	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	NONE	WEAR_UNIQUE	NONE	0	0	13004	220	15	LEVEL	0	LIMIT_NONE	0	APPLY_MOV_SPEED	-2	APPLY_NONE	0	APPLY_NONE	0	0	3	0	0	0	9	0	0	0		
13004	È£½ÅÈ¯ÆÐ+4	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	NONE	WEAR_UNIQUE	NONE	0	0	13005	221	15	LEVEL	0	LIMIT_NONE	0	APPLY_MOV_SPEED	-2	APPLY_NONE	0	APPLY_NONE	0	0	3	0	0	0	12	0	0	0		
13005	È£½ÅÈ¯ÆÐ+5	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	NONE	WEAR_UNIQUE	NONE	0	0	13006	222	15	LEVEL	0	LIMIT_NONE	0	APPLY_MOV_SPEED	-2	APPLY_NONE	0	APPLY_NONE	0	0	3	0	0	0	15	0	0	0		
13006	È£½ÅÈ¯ÆÐ+6	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	NONE	WEAR_UNIQUE	NONE	0	0	13007	223	15	LEVEL	0	LIMIT_NONE	0	APPLY_MOV_SPEED	-2	APPLY_NONE	0	APPLY_NONE	0	0	3	0	0	0	18	0	0	0		
13007	È£½ÅÈ¯ÆÐ+7	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	NONE	WEAR_UNIQUE	NONE	0	0	13008	224	15	LEVEL	0	LIMIT_NONE	0	APPLY_MOV_SPEED	-2	APPLY_NONE	0	APPLY_NONE	0	0	3	0	0	0	21	0	0	0		
13008	È£½ÅÈ¯ÆÐ+8	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	NONE	WEAR_UNIQUE	NONE	0	0	13009	225	15	LEVEL	0	LIMIT_NONE	0	APPLY_MOV_SPEED	-2	APPLY_NONE	0	APPLY_NONE	0	0	3	0	0	0	24	0	0	0		
13009	È£½ÅÈ¯ÆÐ+9	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	NONE	WEAR_UNIQUE	NONE	0	0	0	0	15	LEVEL	0	LIMIT_NONE	0	APPLY_MOV_SPEED	-2	APPLY_NONE	0	APPLY_NONE	0	0	3	0	0	0	27	0	0	0		
13020	¿À°¢ÆÐ+0	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	NONE	WEAR_UNIQUE	NONE	0	0	13021	226	15	LEVEL	21	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_NONE	0	APPLY_NONE	0	0	4	0	0	0	0	0	0	0		
13021	¿À°¢ÆÐ+1	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	NONE	WEAR_UNIQUE	NONE	0	0	13022	227	15	LEVEL	21	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_NONE	0	APPLY_NONE	0	0	4	0	0	0	3	0	0	0		
13022	¿À°¢ÆÐ+2	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	NONE	WEAR_UNIQUE	NONE	0	0	13023	228	15	LEVEL	21	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_NONE	0	APPLY_NONE	0	0	4	0	0	0	7	0	0	0		
13023	¿À°¢ÆÐ+3	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	NONE	WEAR_UNIQUE	NONE	0	0	13024	229	15	LEVEL	21	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_NONE	0	APPLY_NONE	0	0	4	0	0	0	11	0	0	0		
13024	¿À°¢ÆÐ+4	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	NONE	WEAR_UNIQUE	NONE	0	0	13025	230	15	LEVEL	21	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_NONE	0	APPLY_NONE	0	0	4	0	0	0	15	0	0	0		
13025	¿À°¢ÆÐ+5	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	NONE	WEAR_UNIQUE	NONE	0	0	13026	231	15	LEVEL	21	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_NONE	0	APPLY_NONE	0	0	4	0	0	0	19	0	0	0		
13026	¿À°¢ÆÐ+6	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	NONE	WEAR_UNIQUE	NONE	0	0	13027	232	15	LEVEL	21	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_NONE	0	APPLY_NONE	0	0	4	0	0	0	23	0	0	0		
13027	¿À°¢ÆÐ+7	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	NONE	WEAR_UNIQUE	NONE	0	0	13028	233	15	LEVEL	21	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_NONE	0	APPLY_NONE	0	0	4	0	0	0	27	0	0	0		
13028	¿À°¢ÆÐ+8	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	NONE	WEAR_UNIQUE	NONE	0	0	13029	234	15	LEVEL	21	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_NONE	0	APPLY_NONE	0	0	4	0	0	0	31	0	0	0		
13029	¿À°¢ÆÐ+9	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	NONE	WEAR_UNIQUE	NONE	200000	0	0	0	15	LEVEL	21	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_NONE	0	APPLY_NONE	0	0	4	0	0	0	35	0	0	0		
13040	Èæ°­ÆÐ+0	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	NONE	WEAR_UNIQUE	NONE	0	0	13041	235	15	LEVEL	41	LIMIT_NONE	0	APPLY_MOV_SPEED	-10	APPLY_NONE	0	APPLY_NONE	0	0	5	0	0	0	0	0	0	0		
13041	Èæ°­ÆÐ+1	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	NONE	WEAR_UNIQUE	NONE	0	0	13042	236	15	LEVEL	41	LIMIT_NONE	0	APPLY_MOV_SPEED	-10	APPLY_NONE	0	APPLY_NONE	0	0	5	0	0	0	6	0	0	0		
13042	Èæ°­ÆÐ+2	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	NONE	WEAR_UNIQUE	NONE	0	0	13043	237	15	LEVEL	41	LIMIT_NONE	0	APPLY_MOV_SPEED	-10	APPLY_NONE	0	APPLY_NONE	0	0	5	0	0	0	11	0	0	0		
13043	Èæ°­ÆÐ+3	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	NONE	WEAR_UNIQUE	NONE	0	0	13044	238	15	LEVEL	41	LIMIT_NONE	0	APPLY_MOV_SPEED	-10	APPLY_NONE	0	APPLY_NONE	0	0	5	0	0	0	16	0	0	0		
13044	Èæ°­ÆÐ+4	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	NONE	WEAR_UNIQUE	NONE	0	0	13045	239	15	LEVEL	41	LIMIT_NONE	0	APPLY_MOV_SPEED	-10	APPLY_NONE	0	APPLY_NONE	0	0	5	0	0	0	21	0	0	0		
13045	Èæ°­ÆÐ+5	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	NONE	WEAR_UNIQUE	NONE	0	0	13046	240	15	LEVEL	41	LIMIT_NONE	0	APPLY_MOV_SPEED	-10	APPLY_NONE	0	APPLY_NONE	0	0	5	0	0	0	26	0	0	0		
13046	Èæ°­ÆÐ+6	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	NONE	WEAR_UNIQUE	NONE	0	0	13047	241	15	LEVEL	41	LIMIT_NONE	0	APPLY_MOV_SPEED	-10	APPLY_NONE	0	APPLY_NONE	0	0	5	0	0	0	31	0	0	0		
13047	Èæ°­ÆÐ+7	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	NONE	WEAR_UNIQUE	NONE	0	0	13048	242	15	LEVEL	41	LIMIT_NONE	0	APPLY_MOV_SPEED	-10	APPLY_NONE	0	APPLY_NONE	0	0	5	0	0	0	36	0	0	0		
13048	Èæ°­ÆÐ+8	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	NONE	WEAR_UNIQUE	NONE	0	0	13049	243	15	LEVEL	41	LIMIT_NONE	0	APPLY_MOV_SPEED	-10	APPLY_NONE	0	APPLY_NONE	0	0	5	0	0	0	41	0	0	0		
13049	Èæ°­ÆÐ+9	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	NONE	WEAR_UNIQUE	NONE	0	0	0	0	15	LEVEL	41	LIMIT_NONE	0	APPLY_MOV_SPEED	-10	APPLY_NONE	0	APPLY_NONE	0	0	5	0	0	0	46	0	0	0		
13060	ÀÀ·æ°©ÆÐ+0	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	NONE	WEAR_UNIQUE	NONE	0	0	13061	226	5	LEVEL	61	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_WARRIOR	1	APPLY_NONE	0	0	7	0	0	0	0	0	0	0		
13061	ÀÀ·æ°©ÆÐ+1	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	NONE	WEAR_UNIQUE	NONE	0	0	13062	227	5	LEVEL	61	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_WARRIOR	2	APPLY_NONE	0	0	7	0	0	0	2	0	0	0		
13062	ÀÀ·æ°©ÆÐ+2	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	NONE	WEAR_UNIQUE	NONE	0	0	13063	228	5	LEVEL	61	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_WARRIOR	3	APPLY_NONE	0	0	7	0	0	0	5	0	0	0		
13063	ÀÀ·æ°©ÆÐ+3	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	NONE	WEAR_UNIQUE	NONE	0	0	13064	229	5	LEVEL	61	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_WARRIOR	4	APPLY_NONE	0	0	7	0	0	0	9	0	0	0		
13064	ÀÀ·æ°©ÆÐ+4	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	NONE	WEAR_UNIQUE	NONE	0	0	13065	230	5	LEVEL	61	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_WARRIOR	5	APPLY_NONE	0	0	7	0	0	0	14	0	0	0		
13065	ÀÀ·æ°©ÆÐ+5	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	NONE	WEAR_UNIQUE	NONE	0	0	13066	231	5	LEVEL	61	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_WARRIOR	7	APPLY_NONE	0	0	7	0	0	0	20	0	0	0		
13066	ÀÀ·æ°©ÆÐ+6	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	NONE	WEAR_UNIQUE	NONE	0	0	13067	232	5	LEVEL	61	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_WARRIOR	9	APPLY_NONE	0	0	7	0	0	0	29	0	0	0		
13067	ÀÀ·æ°©ÆÐ+7	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	NONE	WEAR_UNIQUE	NONE	0	0	13068	233	5	LEVEL	61	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_WARRIOR	12	APPLY_NONE	0	0	7	0	0	0	40	0	0	0		
13068	ÀÀ·æ°©ÆÐ+8	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	NONE	WEAR_UNIQUE	NONE	0	0	13069	234	5	LEVEL	61	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_WARRIOR	15	APPLY_NONE	0	0	7	0	0	0	54	0	0	0		
13069	ÀÀ·æ°©ÆÐ+9	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	NONE	WEAR_UNIQUE	NONE	0	0	0	0	5	LEVEL	61	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_WARRIOR	20	APPLY_NONE	0	0	7	0	0	0	73	0	0	0		
13080	³ªÇÑÈ£ÆÐ+0	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	NONE	WEAR_UNIQUE	NONE	0	0	13081	226	5	LEVEL	61	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_ASSASSIN	1	APPLY_NONE	0	0	7	0	0	0	0	0	0	0		
13081	³ªÇÑÈ£ÆÐ+1	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	NONE	WEAR_UNIQUE	NONE	0	0	13082	227	5	LEVEL	61	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_ASSASSIN	2	APPLY_NONE	0	0	7	0	0	0	2	0	0	0		
13082	³ªÇÑÈ£ÆÐ+2	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	NONE	WEAR_UNIQUE	NONE	0	0	13083	228	5	LEVEL	61	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_ASSASSIN	3	APPLY_NONE	0	0	7	0	0	0	5	0	0	0		
13083	³ªÇÑÈ£ÆÐ+3	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	NONE	WEAR_UNIQUE	NONE	0	0	13084	229	5	LEVEL	61	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_ASSASSIN	4	APPLY_NONE	0	0	7	0	0	0	9	0	0	0		
13084	³ªÇÑÈ£ÆÐ+4	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	NONE	WEAR_UNIQUE	NONE	0	0	13085	230	5	LEVEL	61	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_ASSASSIN	5	APPLY_NONE	0	0	7	0	0	0	14	0	0	0		
13085	³ªÇÑÈ£ÆÐ+5	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	NONE	WEAR_UNIQUE	NONE	0	0	13086	231	5	LEVEL	61	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_ASSASSIN	7	APPLY_NONE	0	0	7	0	0	0	20	0	0	0		
13086	³ªÇÑÈ£ÆÐ+6	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	NONE	WEAR_UNIQUE	NONE	0	0	13087	232	5	LEVEL	61	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_ASSASSIN	9	APPLY_NONE	0	0	7	0	0	0	29	0	0	0		
13087	³ªÇÑÈ£ÆÐ+7	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	NONE	WEAR_UNIQUE	NONE	0	0	13088	233	5	LEVEL	61	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_ASSASSIN	12	APPLY_NONE	0	0	7	0	0	0	40	0	0	0		
13088	³ªÇÑÈ£ÆÐ+8	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	NONE	WEAR_UNIQUE	NONE	0	0	13089	234	5	LEVEL	61	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_ASSASSIN	15	APPLY_NONE	0	0	7	0	0	0	54	0	0	0		
13089	³ªÇÑÈ£ÆÐ+9	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	NONE	WEAR_UNIQUE	NONE	0	0	0	0	5	LEVEL	61	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_ASSASSIN	20	APPLY_NONE	0	0	7	0	0	0	73	0	0	0		
13100	»çÀÚ°¢ÆÐ+0	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	NONE	WEAR_UNIQUE	NONE	0	0	13101	226	5	LEVEL	61	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_SURA	1	APPLY_NONE	0	0	7	0	0	0	0	0	0	0		
13101	»çÀÚ°¢ÆÐ+1	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	NONE	WEAR_UNIQUE	NONE	0	0	13102	227	5	LEVEL	61	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_SURA	2	APPLY_NONE	0	0	7	0	0	0	2	0	0	0		
13102	»çÀÚ°¢ÆÐ+2	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	NONE	WEAR_UNIQUE	NONE	0	0	13103	228	5	LEVEL	61	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_SURA	3	APPLY_NONE	0	0	7	0	0	0	5	0	0	0		
13103	»çÀÚ°¢ÆÐ+3	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	NONE	WEAR_UNIQUE	NONE	0	0	13104	229	5	LEVEL	61	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_SURA	4	APPLY_NONE	0	0	7	0	0	0	9	0	0	0		
13104	»çÀÚ°¢ÆÐ+4	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	NONE	WEAR_UNIQUE	NONE	0	0	13105	230	5	LEVEL	61	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_SURA	5	APPLY_NONE	0	0	7	0	0	0	14	0	0	0		
13105	»çÀÚ°¢ÆÐ+5	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	NONE	WEAR_UNIQUE	NONE	0	0	13106	231	5	LEVEL	61	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_SURA	7	APPLY_NONE	0	0	7	0	0	0	20	0	0	0		
13106	»çÀÚ°¢ÆÐ+6	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	NONE	WEAR_UNIQUE	NONE	0	0	13107	232	5	LEVEL	61	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_SURA	9	APPLY_NONE	0	0	7	0	0	0	29	0	0	0		
13107	»çÀÚ°¢ÆÐ+7	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	NONE	WEAR_UNIQUE	NONE	0	0	13108	233	5	LEVEL	61	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_SURA	12	APPLY_NONE	0	0	7	0	0	0	40	0	0	0		
13108	»çÀÚ°¢ÆÐ+8	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	NONE	WEAR_UNIQUE	NONE	0	0	13109	234	5	LEVEL	61	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_SURA	15	APPLY_NONE	0	0	7	0	0	0	54	0	0	0		
13109	»çÀÚ°¢ÆÐ+9	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	NONE	WEAR_UNIQUE	NONE	0	0	0	0	5	LEVEL	61	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_SURA	20	APPLY_NONE	0	0	7	0	0	0	73	0	0	0		
13120	¿ë¸°ÆÐ+0	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	NONE	WEAR_UNIQUE	NONE	0	0	13121	226	5	LEVEL	61	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_SHAMAN	1	APPLY_NONE	0	0	7	0	0	0	0	0	0	0		
13121	¿ë¸°ÆÐ+1	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	NONE	WEAR_UNIQUE	NONE	0	0	13122	227	5	LEVEL	61	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_SHAMAN	2	APPLY_NONE	0	0	7	0	0	0	2	0	0	0		
13122	¿ë¸°ÆÐ+2	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	NONE	WEAR_UNIQUE	NONE	0	0	13123	228	5	LEVEL	61	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_SHAMAN	3	APPLY_NONE	0	0	7	0	0	0	5	0	0	0		
13123	¿ë¸°ÆÐ+3	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	NONE	WEAR_UNIQUE	NONE	0	0	13124	229	5	LEVEL	61	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_SHAMAN	4	APPLY_NONE	0	0	7	0	0	0	9	0	0	0		
13124	¿ë¸°ÆÐ+4	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	NONE	WEAR_UNIQUE	NONE	0	0	13125	230	5	LEVEL	61	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_SHAMAN	5	APPLY_NONE	0	0	7	0	0	0	14	0	0	0		
13125	¿ë¸°ÆÐ+5	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	NONE	WEAR_UNIQUE	NONE	0	0	13126	231	5	LEVEL	61	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_SHAMAN	7	APPLY_NONE	0	0	7	0	0	0	20	0	0	0		
13126	¿ë¸°ÆÐ+6	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	NONE	WEAR_UNIQUE	NONE	0	0	13127	232	5	LEVEL	61	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_SHAMAN	9	APPLY_NONE	0	0	7	0	0	0	29	0	0	0		
13127	¿ë¸°ÆÐ+7	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	NONE	WEAR_UNIQUE	NONE	0	0	13128	233	5	LEVEL	61	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_SHAMAN	12	APPLY_NONE	0	0	7	0	0	0	40	0	0	0		
13128	¿ë¸°ÆÐ+8	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	NONE	WEAR_UNIQUE	NONE	0	0	13129	234	5	LEVEL	61	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_SHAMAN	15	APPLY_NONE	0	0	7	0	0	0	54	0	0	0		
13129	¿ë¸°ÆÐ+9	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	NONE	WEAR_UNIQUE	NONE	0	0	0	0	5	LEVEL	61	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_SHAMAN	20	APPLY_NONE	0	0	7	0	0	0	73	0	0	0		
13140	Ç÷Ã¤°©ÆÐ+0	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	NONE	WEAR_UNIQUE	NONE	0	0	13141	235	5	LEVEL	81	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_SKILL_DEFEND_BONUS	1	APPLY_NONE	1	0	9	0	0	0	0	0	0	0		
13141	Ç÷Ã¤°©ÆÐ+1	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	NONE	WEAR_UNIQUE	NONE	0	0	13142	236	5	LEVEL	81	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_SKILL_DEFEND_BONUS	1	APPLY_NONE	2	0	9	0	0	0	3	0	0	0		
13142	Ç÷Ã¤°©ÆÐ+2	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	NONE	WEAR_UNIQUE	NONE	0	0	13143	237	5	LEVEL	81	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_SKILL_DEFEND_BONUS	1	APPLY_NONE	3	0	9	0	0	0	7	0	0	0		
13143	Ç÷Ã¤°©ÆÐ+3	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	NONE	WEAR_UNIQUE	NONE	0	0	13144	238	5	LEVEL	81	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_SKILL_DEFEND_BONUS	2	APPLY_NONE	4	0	9	0	0	0	12	0	0	0		
13144	Ç÷Ã¤°©ÆÐ+4	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	NONE	WEAR_UNIQUE	NONE	0	0	13145	239	5	LEVEL	81	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_SKILL_DEFEND_BONUS	2	APPLY_NONE	5	0	9	0	0	0	18	0	0	0		
13145	Ç÷Ã¤°©ÆÐ+5	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	NONE	WEAR_UNIQUE	NONE	0	0	13146	240	5	LEVEL	81	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_SKILL_DEFEND_BONUS	3	APPLY_NONE	6	0	9	0	0	0	24	0	0	0		
13146	Ç÷Ã¤°©ÆÐ+6	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	NONE	WEAR_UNIQUE	NONE	0	0	13147	241	5	LEVEL	81	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_SKILL_DEFEND_BONUS	4	APPLY_NONE	7	0	9	0	0	0	33	0	0	0		
13147	Ç÷Ã¤°©ÆÐ+7	ITEM_ARMOR	ARMOR_SHIELD	1	NONE	NONE	WEAR_UNIQUE	NONE	0	0	13148	242	5	LEVEL	81	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_SKILL_DEFEND_BONUS	6	APPLY_NONE	8	0	9	0	0	0	44	0	0	0		
