0928 22:37:54135 :: pack/metin2_patch_nodelar.eix: Error Code 9
0928 22:37:54135 :: pack/metin2_patch_nodelar.epk: Error Code 9
0928 22:37:15654 :: CPropertyManager::Initialize: Cannot register property 'property/mt_thunder_dungeon/mt_thunder_bossroom.prd'!
0928 22:37:15654 :: CPropertyManager::Initialize: Cannot register property 'property/mt_thunder_dungeon/mt_thunder_centerroom.prd'!
0928 22:37:15654 :: CPropertyManager::Initialize: Cannot register property 'property/mt_thunder_dungeon/mt_thunder_closinggate.prd'!
0928 22:37:15654 :: CPropertyManager::Initialize: Cannot register property 'property/mt_thunder_dungeon/mt_thunder_conerroom.prd'!
0928 22:37:15654 :: CPropertyManager::Initialize: Cannot register property 'property/mt_thunder_dungeon/mt_thunder_conerroom2.prd'!
0928 22:37:15654 :: CPropertyManager::Initialize: Cannot register property 'property/mt_thunder_dungeon/mt_thunder_finishroom.prd'!
0928 22:37:15654 :: CPropertyManager::Initialize: Cannot register property 'property/mt_thunder_dungeon/mt_thunder_passage01.prd'!
0928 22:37:15655 :: CPropertyManager::Initialize: Cannot register property 'property/mt_thunder_dungeon/mt_thunder_passage02.prd'!
0928 22:37:15655 :: CPropertyManager::Initialize: Cannot register property 'property/mt_thunder_dungeon/mt_thunder_passage03.prd'!
0928 22:37:15655 :: CPropertyManager::Initialize: Cannot register property 'property/mt_thunder_dungeon/mt_thunder_passagepillar.prd'!
0928 22:37:15655 :: CPropertyManager::Initialize: Cannot register property 'property/mt_thunder_dungeon/mt_thunder_startroom.prd'!
0928 22:37:15655 :: CPropertyManager::Initialize: Cannot register property 'property/mt_thunder_dungeon/mt_thunder_startroompillar.prd'!
0928 22:37:15655 :: CPropertyManager::Initialize: Cannot register property 'property/mt_thunder_dungeon/mt_thunder_three-way.prd'!
0928 22:37:15655 :: CPropertyManager::Initialize: Cannot register property 'property/monkey_dungeon/monkey02_dungeon01.prd'!
0928 22:37:15655 :: CPropertyManager::Initialize: Cannot register property 'property/monkey_dungeon/monkey02_dungeon02.prd'!
0928 22:37:15655 :: CPropertyManager::Initialize: Cannot register property 'property/monkey_dungeon/monkey02_dungeon_cave01.prd'!
0928 22:37:15655 :: CPropertyManager::Initialize: Cannot register property 'property/monkey_dungeon/monkey02_dungeon_cave02.prd'!
0928 22:37:15655 :: CPropertyManager::Initialize: Cannot register property 'property/monkey_dungeon/monkey02_dungeon_cave03.prd'!
0928 22:37:15655 :: CPropertyManager::Initialize: Cannot register property 'property/monkey_dungeon/monkey02_dungeon_cave04.prd'!
0928 22:37:15655 :: CPropertyManager::Initialize: Cannot register property 'property/monkey_dungeon/monkey03_dungeon01.prd'!
0928 22:37:15655 :: CPropertyManager::Initialize: Cannot register property 'property/monkey_dungeon/monkey03_dungeon02.prd'!
0928 22:37:15655 :: CPropertyManager::Initialize: Cannot register property 'property/monkey_dungeon/monkey03_dungeon_cave01.prd'!
0928 22:37:15656 :: CPropertyManager::Initialize: Cannot register property 'property/monkey_dungeon/monkey03_dungeon_cave02.prd'!
0928 22:37:15656 :: CPropertyManager::Initialize: Cannot register property 'property/monkey_dungeon/monkey03_dungeon_cave03.prd'!
0928 22:37:15656 :: CPropertyManager::Initialize: Cannot register property 'property/monkey_dungeon/monkey03_dungeon_cave04.prd'!
0928 22:37:15656 :: CPropertyManager::Initialize: Cannot register property 'property/monkey_dungeon/monkey_dungeon01.prd'!
0928 22:37:15656 :: CPropertyManager::Initialize: Cannot register property 'property/monkey_dungeon/monkey_dungeon02.prd'!
0928 22:37:15656 :: CPropertyManager::Initialize: Cannot register property 'property/monkey_dungeon/monkey_dungeon_cave01.prd'!
0928 22:37:15656 :: CPropertyManager::Initialize: Cannot register property 'property/monkey_dungeon/monkey_dungeon_cave02.prd'!
0928 22:37:15656 :: CPropertyManager::Initialize: Cannot register property 'property/monkey_dungeon/monkey_dungeon_cave03.prd'!
0928 22:37:15656 :: CPropertyManager::Initialize: Cannot register property 'property/monkey_dungeon/monkey_dungeon_cave04.prd'!
0928 22:37:15656 :: CPropertyManager::Initialize: Cannot register property 'property/guild_construction/calabash.gr2.prb'!
0928 22:37:15656 :: CPropertyManager::Initialize: Cannot register property 'property/guild_construction/circulartower.gr2.prb'!
0928 22:37:15656 :: CPropertyManager::Initialize: Cannot register property 'property/guild_construction/forge.gr2.prb'!
0928 22:37:15656 :: CPropertyManager::Initialize: Cannot register property 'property/guild_construction/generaltomb.gr2.prb'!
0928 22:37:15656 :: CPropertyManager::Initialize: Cannot register property 'property/guild_construction/gongjakso_build01.gr2.prb'!
0928 22:37:15656 :: CPropertyManager::Initialize: Cannot register property 'property/guild_construction/inside01.prd'!
0928 22:37:15657 :: CPropertyManager::Initialize: Cannot register property 'property/guild_construction/inside01height01set.prd'!
0928 22:37:15657 :: CPropertyManager::Initialize: Cannot register property 'property/guild_construction/inside01height02set.prd'!
0928 22:37:15657 :: CPropertyManager::Initialize: Cannot register property 'property/guild_construction/inside01_passa.prd'!
0928 22:37:15657 :: CPropertyManager::Initialize: Cannot register property 'property/guild_construction/inside01_passb.prd'!
0928 22:37:15657 :: CPropertyManager::Initialize: Cannot register property 'property/guild_construction/insidepass01.prd'!
0928 22:37:15657 :: CPropertyManager::Initialize: Cannot register property 'property/guild_construction/library.gr2.prb'!
0928 22:37:15657 :: CPropertyManager::Initialize: Cannot register property 'property/guild_construction/library_02.gr2.prb'!
0928 22:37:15657 :: CPropertyManager::Initialize: Cannot register property 'property/guild_construction/library_03.gr2.prb'!
0928 22:37:15657 :: CPropertyManager::Initialize: Cannot register property 'property/guild_construction/maiinbase.gr2.prb'!
0928 22:37:15657 :: CPropertyManager::Initialize: Cannot register property 'property/guild_construction/middledam_big.gr2.prb'!
0928 22:37:15657 :: CPropertyManager::Initialize: Cannot register property 'property/guild_construction/platform01.prd'!
0928 22:37:15657 :: CPropertyManager::Initialize: Cannot register property 'property/guild_construction/portal.gr2.prb'!
0928 22:37:15657 :: CPropertyManager::Initialize: Cannot register property 'property/guild_construction/sanctuary_landball.gr2.prb'!
0928 22:37:15657 :: CPropertyManager::Initialize: Cannot register property 'property/guild_construction/strength_trainingroom.gr2.prb'!
0928 22:37:15657 :: CPropertyManager::Initialize: Cannot register property 'property/guild_construction/temple_of_hotblood.gr2.prb'!
0928 22:37:15657 :: CPropertyManager::Initialize: Cannot register property 'property/guild_construction/temple_of_power_01.gr2.prb'!
0928 22:37:15657 :: CPropertyManager::Initialize: Cannot register property 'property/guild_construction/temple_of_power_02.gr2.prb'!
0928 22:37:15657 :: CPropertyManager::Initialize: Cannot register property 'property/guild_construction/temple_of_power_03.gr2.prb'!
0928 22:37:15657 :: CPropertyManager::Initialize: Cannot register property 'property/guild_construction/tree.gr2.prb'!
0928 22:37:15657 :: CPropertyManager::Initialize: Cannot register property 'property/ghost/b1-001-house3_01_01.prb'!
0928 22:37:15658 :: CPropertyManager::Initialize: Cannot register property 'property/ghost/c1-007-itemshop_01_02.prb'!
0928 22:37:15658 :: CPropertyManager::Initialize: Cannot register property 'property/ghost/c1-008-house5-2_02.prb'!
0928 22:37:15658 :: CPropertyManager::Initialize: Cannot register property 'property/ghost/c1-009-hotel01.prb'!
0928 22:37:15658 :: CPropertyManager::Initialize: Cannot register property 'property/ghost/c1-010-bank_01.prb'!
0928 22:37:15658 :: CPropertyManager::Initialize: Cannot register property 'property/ghost/c1-011-workhouse-01.prb'!
0928 22:37:15658 :: CPropertyManager::Initialize: Cannot register property 'property/ghost/c1-016-house9_01.prb'!
0928 22:37:15658 :: CPropertyManager::Initialize: Cannot register property 'property/ghost/c1-032-shamanhouse_01.prb'!
0928 22:37:15658 :: CPropertyManager::Initialize: Cannot register property 'property/ghost/c1-033-guesthouse-01_01.prb'!
0928 22:37:15658 :: CPropertyManager::Initialize: Cannot register property 'property/ghost/c1-033-guesthouse-02_01.prb'!
0928 22:37:15658 :: CPropertyManager::Initialize: Cannot register property 'property/ghost/c1-034-stonedoor-01.prb'!
0928 22:37:15658 :: CPropertyManager::Initialize: Cannot register property 'property/ghost/c1-035-woodgate_01.prb'!
0928 22:37:15658 :: CPropertyManager::Initialize: Cannot register property 'property/ghost/c1-038-wall-door_01.prb'!
0928 22:37:15658 :: CPropertyManager::Initialize: Cannot register property 'property/ghost/c1-038-wall-lin2_01.prb'!
0928 22:37:15658 :: CPropertyManager::Initialize: Cannot register property 'property/ghost/c1-038-wall-lin_01.prb'!
0928 22:37:15658 :: CPropertyManager::Initialize: Cannot register property 'property/ghost/c1-038-wall_01.prb'!
0928 22:37:15658 :: CPropertyManager::Initialize: Cannot register property 'property/ghost/c1_0004_house2_03.prb'!
0928 22:37:15658 :: CPropertyManager::Initialize: Cannot register property 'property/ghost/ob-10-01_01.prb'!
0928 22:37:15658 :: CPropertyManager::Initialize: Cannot register property 'property/ghost/obj/a1_018-stonelight-1_01.prb'!
0928 22:37:15659 :: CPropertyManager::Initialize: Cannot register property 'property/ghost/obj/a1_018-stonelight_01.prb'!
0928 22:37:15659 :: CPropertyManager::Initialize: Cannot register property 'property/ghost/obj/b_general_obj_02_01.prb'!
0928 22:37:15659 :: CPropertyManager::Initialize: Cannot register property 'property/ghost/obj/b_general_obj_06_01.prb'!
0928 22:37:15659 :: CPropertyManager::Initialize: Cannot register property 'property/ghost/obj/b_general_obj_07_01.prb'!
0928 22:37:15659 :: CPropertyManager::Initialize: Cannot register property 'property/ghost/obj/b_general_obj_10_01.prb'!
0928 22:37:15659 :: CPropertyManager::Initialize: Cannot register property 'property/ghost/obj/b_general_obj_10_11_01.prb'!
0928 22:37:15659 :: CPropertyManager::Initialize: Cannot register property 'property/ghost/obj/b_general_obj_10_12_01.prb'!
0928 22:37:15659 :: CPropertyManager::Initialize: Cannot register property 'property/ghost/obj/b_general_obj_10_1_01.prb'!
0928 22:37:15659 :: CPropertyManager::Initialize: Cannot register property 'property/ghost/obj/b_general_obj_16_01.prb'!
0928 22:37:15659 :: CPropertyManager::Initialize: Cannot register property 'property/ghost/obj/b_general_obj_17_01.prb'!
0928 22:37:15659 :: CPropertyManager::Initialize: Cannot register property 'property/ghost/obj/b_general_obj_21.prb'!
0928 22:37:15659 :: CPropertyManager::Initialize: Cannot register property 'property/ghost/obj/b_general_obj_21_1_01.prb'!
0928 22:37:15659 :: CPropertyManager::Initialize: Cannot register property 'property/ghost/obj/b_general_obj_22.prb'!
0928 22:37:15659 :: CPropertyManager::Initialize: Cannot register property 'property/ghost/obj/b_general_obj_27.prb'!
0928 22:37:15659 :: CPropertyManager::Initialize: Cannot register property 'property/ghost/obj/b_general_obj_28.prb'!
0928 22:37:15659 :: CPropertyManager::Initialize: Cannot register property 'property/ghost/obj/general_obj_bigtower01_01.prb'!
0928 22:37:15659 :: CPropertyManager::Initialize: Cannot register property 'property/ghost/obj/general_obj_bigtower02_01.prb'!
0928 22:37:15659 :: CPropertyManager::Initialize: Cannot register property 'property/ghost/obj/general_obj_bigtower03_01.prb'!
0928 22:37:15659 :: CPropertyManager::Initialize: Cannot register property 'property/ghost/obj/general_obj_bigtower04_01.prb'!
0928 22:37:15660 :: CPropertyManager::Initialize: Cannot register property 'property/ghost/obj/general_obj_bigtower05_01.prb'!
0928 22:37:15660 :: CPropertyManager::Initialize: Cannot register property 'property/ghost/obj/general_obj_bigtower06_01.prb'!
0928 22:37:15660 :: CPropertyManager::Initialize: Cannot register property 'property/ghost/obj/general_obj_bigtower07_01.prb'!
0928 22:37:15660 :: CPropertyManager::Initialize: Cannot register property 'property/ghost/obj/general_obj_bigtower08_01.prb'!
0928 22:37:15660 :: CPropertyManager::Initialize: Cannot register property 'property/ghost/obj/general_obj_bigtower09_01.prb'!
0928 22:37:15660 :: CPropertyManager::Initialize: Cannot register property 'property/ghost/obj/general_obj_bigtower10_01.prb'!
0928 22:37:15660 :: CPropertyManager::Initialize: Cannot register property 'property/ghost/obj/general_obj_bigtower11_01.prb'!
0928 22:37:15660 :: CPropertyManager::Initialize: Cannot register property 'property/ghost/obj/general_obj_bigtower12_01.prb'!
0928 22:37:15660 :: CPropertyManager::Initialize: Cannot register property 'property/ghost/obj/general_obj_brazier_01_01.prb'!
0928 22:37:15660 :: CPropertyManager::Initialize: Cannot register property 'property/ghost/obj/general_obj_carriage_01.prb'!
0928 22:37:15660 :: CPropertyManager::Initialize: Cannot register property 'property/ghost/obj/general_obj_fence01_01.prb'!
0928 22:37:15660 :: CPropertyManager::Initialize: Cannot register property 'property/ghost/obj/general_obj_fence02_01.prb'!
0928 22:37:15660 :: CPropertyManager::Initialize: Cannot register property 'property/ghost/obj/general_obj_fence02_01_01.prb'!
0928 22:37:15660 :: CPropertyManager::Initialize: Cannot register property 'property/ghost/obj/general_obj_fence03_01.prb'!
0928 22:37:15660 :: CPropertyManager::Initialize: Cannot register property 'property/ghost/obj/general_obj_fence04_01.prb'!
0928 22:37:15660 :: CPropertyManager::Initialize: Cannot register property 'property/ghost/obj/general_obj_fence05_01.prb'!
0928 22:37:15660 :: CPropertyManager::Initialize: Cannot register property 'property/ghost/obj/general_obj_fence06_01.prb'!
0928 22:37:15660 :: CPropertyManager::Initialize: Cannot register property 'property/ghost/obj/general_obj_flag_01.prb'!
0928 22:37:15660 :: CPropertyManager::Initialize: Cannot register property 'property/ghost/obj/general_obj_lamp_01.prb'!
0928 22:37:15661 :: CPropertyManager::Initialize: Cannot register property 'property/ghost/obj/general_obj_pillar_01.prb'!
0928 22:37:15661 :: CPropertyManager::Initialize: Cannot register property 'property/ghost/obj/general_obj_woodbed_01.prb'!
0928 22:37:15661 :: CPropertyManager::Initialize: Cannot register property 'property/ghost/obj/general_obj_woodbox_01.prb'!
0928 22:37:15661 :: CPropertyManager::Initialize: Cannot register property 'property/ghost/obj/general_obj_woodchair_01.prb'!
0928 22:37:15661 :: CPropertyManager::Initialize: Cannot register property 'property/ghost/obj/ob-b1-001-015_01.prb'!
0928 22:37:15661 :: CPropertyManager::Initialize: Cannot register property 'property/ghost/obj/ob-b1-001-bix02_01.prb'!
0928 22:37:15661 :: CPropertyManager::Initialize: Cannot register property 'property/ghost/obj/ob-b1-001-box01_01.prb'!
0928 22:37:15661 :: CPropertyManager::Initialize: Cannot register property 'property/ghost/obj/ob-b1-001-box01_01_01.prb'!
0928 22:37:15661 :: CPropertyManager::Initialize: Cannot register property 'property/ghost/obj/ob-b1-001-box02_01.prb'!
0928 22:37:15661 :: CPropertyManager::Initialize: Cannot register property 'property/ghost/obj/ob-b1-001-box03_01.prb'!
0928 22:37:15661 :: CPropertyManager::Initialize: Cannot register property 'property/ghost/obj/ob-b1-005-woodbarrel_01.prb'!
0928 22:37:15661 :: CPropertyManager::Initialize: Cannot register property 'property/ghost/obj/ob-b1-006-woodbarrel_01.prb'!
0928 22:37:15661 :: CPropertyManager::Initialize: Cannot register property 'property/ghost/obj/obj-0002_01.prb'!
0928 22:37:15661 :: CPropertyManager::Initialize: Cannot register property 'property/ghost/obj/obj-0003_01.prb'!
0928 22:37:15661 :: CPropertyManager::Initialize: Cannot register property 'property/ghost/obj/obj-0003_02.prb'!
0928 22:37:15661 :: CPropertyManager::Initialize: Cannot register property 'property/ghost/obj/obj-0003_03.prb'!
0928 22:37:15662 :: CPropertyManager::Initialize: Cannot register property 'property/ghost/obj/obj-0006_01.prb'!
0928 22:37:15662 :: CPropertyManager::Initialize: Cannot register property 'property/ghost/obj/obj-0010_01.prb'!
0928 22:37:15662 :: CPropertyManager::Initialize: Cannot register property 'property/ghost/obj/sign_01.prb'!
0928 22:37:15662 :: CPropertyManager::Initialize: Cannot register property 'property/flame_dungeon/cliff_side.prb'!
0928 22:37:15662 :: CPropertyManager::Initialize: Cannot register property 'property/flame_dungeon/cliff_wall.prb'!
0928 22:37:15662 :: CPropertyManager::Initialize: Cannot register property 'property/flame_dungeon/cliff_wall_pillar.prb'!
0928 22:37:15662 :: CPropertyManager::Initialize: Cannot register property 'property/flame_dungeon/dungeongate.prb'!
0928 22:37:15662 :: CPropertyManager::Initialize: Cannot register property 'property/flame_dungeon/flame_arch.prb'!
