VNUM	NAME	RANK	TYPE	BATTLE_TYPE	LEVEL	SIZE	AI_FLAG	MOUNT_CAPACITY	RACE_FLAG	IMMUNE_FLAG	EMPIRE	FOLDER	ON_CLICK	ST	DX	HT	IQ	DAMAGE_MIN	DAMAGE_MAX	MAX_HP	REGEN_CYCLE	REGEN_PERCENT	GOLD_MIN	GOLD_MAX	EXP	DEF	ATTACK_SPEED	MOVE_SPEED	AGGRESSIVE_HP_PCT	AGGRESSIVE_SIGHT	ATTACK_RANGE	DROP_ITEM	RESURRECTION_VNUM	ENCHANT_CURSE	ENCHANT_SLOW	ENCHANT_POISON	ENCHANT_STUN	ENCHANT_CRITICAL	ENCHANT_PENETRATE	RESIST_SWORD	RESIST_TWOHAND	RESIST_DAGGER	RESIST_BELL	RESIST_FAN	RESIST_BOW	RESIST_FIRE	RESIST_ELECT	RESIST_MAGIC	RESIST_WIND	RESIST_POISON	DAM_MULTIPLY	SUMMON	DRAIN_SP	MOB_COLOR	POLYMORPH_ITEM	SKILL_LEVEL0	SKILL_VNUM0	SKILL_LEVEL1	SKILL_VNUM1	SKILL_LEVEL2	SKILL_VNUM2	SKILL_LEVEL3	SKILL_VNUM3	SKILL_LEVEL4	SKILL_VNUM4	SP_BERSERK	SP_STONESKIN	SP_GODSPEED	SP_DEATHBLOW	SP_REVIVE
7083	...	KNIGHT	MONSTER	MELEE	83		AGGR	0	FIRE,ATT_FIRE		0	fire_tiger_boss	0	108	53	81	21	230	283	7993	12	10	33750	42570	7047	73	110	130	100	2000	150	0	0	0	0	0	0	15	20	15	15	15	15	15	10	0	90	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7084	...	KNIGHT	MONSTER	POWER	84		AGGR	0	FIRE,ATT_FIRE	CURSE	0	fire_man	0	109	82	55	21	182	338	8207	7	5	33780	42630	7155	75	110	130	100	2000	150	0	0	0	0	0	0	15	20	15	15	15	15	15	5	0	90	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7085	....	S_KNIGHT	MONSTER	POWER	85		AGGR	0	FIRE,ATT_FIRE	SLOW,CURSE	0	fire_knight	0	129	126	55	21	182	338	12823	7	10	33810	42660	14310	75	110	130	100	2000	150	0	0	0	0	0	0	15	20	15	15	15	15	15	0	0	90	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7086	....	PAWN	MONSTER	MELEE	35			0	ATT_EARTH		0	ent_guru	0	38	25	50	13	59	110	1852	10	9	33840	42720	2961	41	130	100	100	2000	150	0	0	0	0	0	0	5	5	-5	-15	0	5	5	5	0	0	0	15	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7087	???	S_PAWN	MONSTER	MAGIC	36			0	ATT_EARTH		0	ent_hu	0	38	50	25	13	78	95	3010	5	9	33870	42750	6090	42	110	100	100	2000	650	0	0	0	0	10	0	0	0	10	10	5	-10	-10	10	0	0	0	10	0	1	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7088	....	S_PAWN	MONSTER	MELEE	38			0	ATT_EARTH		0	ent_red	0	26	39	51	13	63	117	3249	5	9	33900	42780	6426	44	125	100	100	2000	150	0	0	0	0	0	0	5	5	-5	-15	-5	5	5	5	0	0	0	15	0	1	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7089	...	KNIGHT	MONSTER	MELEE	40		AGGR	0	ATT_EARTH	SLOW,CURSE	0	ent_black	0	51	26	39	13	66	122	3500	5	9	33930	42840	6762	46	125	100	100	2000	150	0	0	0	0	3	0	5	10	10	0	10	15	15	0	0	0	0	20	0	1	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7090	....	PAWN	MONSTER	MELEE	54			0	ATT_EARTH		0	ent_guru	0	69	52	35	17	110	146	3244	12	7	33960	42870	3255	62	130	100	100	2000	150	0	0	0	0	0	0	5	5	-5	-15	0	5	5	5	0	0	0	15	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7091	???	S_PAWN	MONSTER	MAGIC	55			0	ATT_EARTH		0	ent_hu	0	71	53	35	18	112	161	2508	7	2	33990	42930	1989	63	110	100	100	2000	650	0	0	0	0	10	0	0	0	10	10	5	-10	-10	10	0	0	0	10	0	1	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7092	....	S_PAWN	MONSTER	MELEE	56			0	ATT_EARTH		0	ent_red	0	72	54	36	18	113	138	5382	7	7	34020	42960	6750	64	125	100	100	2000	150	0	0	0	0	0	0	5	5	-5	-15	-5	5	5	5	0	0	0	15	0	1	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7093	...	KNIGHT	MONSTER	MELEE	57		AGGR	0	ATT_EARTH	SLOW,CURSE	0	ent_black	0	73	55	37	18	115	140	5542	7	7	34050	42990	6870	65	125	100	100	2000	150	0	0	0	0	3	0	5	10	10	0	10	15	15	0	0	0	0	20	0	1	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7094	....	PAWN	MONSTER	MELEE	83			0	ATT_EARTH		0	ent_guru	0	81	107	53	20	176	329	7778	12	10	34080	43050	6939	72	130	100	100	2000	150	0	0	0	0	0	0	5	5	-5	-15	0	5	5	5	0	0	0	15	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7095	???	S_PAWN	MONSTER	MAGIC	83			0	ATT_EARTH		0	ent_hu	0	108	53	81	21	230	283	7993	12	10	34110	43080	7047	73	110	100	100	2000	650	0	0	0	0	10	0	0	0	10	10	5	-10	-10	10	0	0	0	10	0	1	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7096	....	S_PAWN	MONSTER	MELEE	84			0	ATT_EARTH		0	ent_red	0	109	82	55	21	182	338	8207	7	5	34140	43140	7155	75	125	100	100	2000	150	0	0	0	0	0	0	5	5	-5	-15	-5	5	5	5	0	0	0	15	0	1	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7101	û??????	KNIGHT	MONSTER	MELEE	100		NOMOVE	0		STUN,SLOW,TERROR	0	guild_target_daepo	0	0	0	90	0	0	0	200000	10	1	34170	43170	150000	100	101	101	0	2000	150	0	0	0	0	0	0	0	0	-30	-30	-30	-30	-30	-30	0	0	0	-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7102	û??????	KNIGHT	MONSTER	MELEE	100		NOMOVE	0		STUN,SLOW,TERROR	0	guild_target_daepo	0	0	0	90	0	0	0	200000	10	3	34200	43200	150000	100	101	101	0	2000	150	0	0	0	0	0	0	0	0	-30	-30	-30	-30	-30	-30	0	0	0	-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7103	?????	KNIGHT	MONSTER	MELEE	100		NOMOVE	0		STUN,SLOW,TERROR	0	guild_target_hwacha	0	0	0	90	0	0	0	200000	20	1	34230	43260	150000	150	101	101	0	2000	150	0	0	0	0	0	0	0	0	-30	-30	-30	-30	-30	-30	0	0	0	-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7104	?????	KNIGHT	MONSTER	MELEE	100		NOMOVE	0		STUN,SLOW,TERROR	0	guild_target_hwacha	0	0	0	90	0	0	0	200000	20	3	34260	43290	150000	150	101	101	0	2000	150	0	0	0	0	0	0	0	0	-30	-30	-30	-30	-30	-30	0	0	0	-15	0	0	0	0	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7105	?????ž	KNIGHT	MONSTER	MELEE	100		NOMOVE	0		STUN,SLOW,TERROR	0	guild_target_bonghwa	0	0	0	90	0	0	0	300000	20	1	34290	43350	150000	150	101	101	0	2000	150	0	0	0	0	0	0	0	0	-30	-30	-30	-30	-30	-30	0	0	0	-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7106	??????	KNIGHT	MONSTER	MELEE	100		NOMOVE	0		STUN,SLOW,TERROR	0		0	0	0	90	0	0	0	300000	20	1	34320	43380	150000	150	101	101	0	2000	150	0	0	0	0	0	0	0	0	-30	-30	-30	-30	-30	-30	0	0	0	-15	0	0	0	0	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7107	??????	KING	STONE	SPECIAL	85		NOMOVE	0		STUN,SLOW,TERROR	0		0	0	0	78	0	0	0	330000	5	1	34350	43410	54	73	7122	7122	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7108	??????	KING	STONE	SPECIAL	85		NOMOVE	0		STUN,SLOW,TERROR	0		0	0	0	78	0	0	0	330000	5	1	34380	43470	54	73	7122	7122	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0
7109	??????	KING	STONE	SPECIAL	85		NOMOVE	0		STUN,SLOW,TERROR	0		0	0	0	78	0	0	0	330000	5	1	34410	43500	54	73	7117	7117	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7110	??????	KING	STONE	SPECIAL	85		NOMOVE	0		STUN,SLOW,TERROR	0		0	0	0	78	0	0	0	330000	5	1	34440	43560	54	73	7117	7117	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7111	??????	KING	STONE	SPECIAL	85		NOMOVE	0		STUN,SLOW,TERROR	0		0	0	0	78	0	0	0	330000	5	1	34470	43590	54	73	7117	7117	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7112	??????	KING	STONE	SPECIAL	85		NOMOVE	0		STUN,SLOW,TERROR	0		0	0	0	78	0	0	0	330000	5	1	34500	43620	54	73	7117	7117	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7113	?????????1	S_PAWN	MONSTER	MELEE	72		AGGR	0			0	monkey	0	60	80	40	20	95	116	15616	3	5	34530	43680	3000	79	90	100	100	2000	150	0	0	0	10	0	0	0	2	15	15	15	15	15	0	0	-30	0	0	0	1	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7114	?????????2	S_PAWN	MONSTER	MAGIC	73		AGGR	0			0	monkey	0	61	81	40	20	87	131	17217	7	5	34560	43710	3000	85	100	100	100	2000	850	0	0	0	10	0	0	0	2	15	15	15	15	15	0	0	-30	0	0	0	1	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7115	?????????3	S_PAWN	MONSTER	MELEE	74		AGGR	0			0	monkey	0	61	81	41	20	79	147	20287	12	10	34590	43770	3000	88	110	100	100	2000	150	0	0	0	15	0	0	0	2	15	15	15	15	15	0	0	-30	0	0	0	1	0	0	16764879	0	35	256	0	0	0	0	0	0	0	20	20	0	30	40	0
7116	?????????4	KNIGHT	MONSTER	MELEE	74		AGGR	0		STUN,SLOW	0	monkey	0	62	82	41	20	107	131	27712	7	10	34620	43800	3000	79	110	100	100	2000	150	0	0	0	15	0	0	0	2	15	15	15	15	15	0	0	-30	0	0	0	2	0	0	16764879	0	35	256	0	0	0	0	0	0	0	20	20	0	30	40	0
7117	?????????	KNIGHT	MONSTER	MELEE	75		AGGR	0		STUN,SLOW	0	monkey	0	83	41	62	21	108	132	28282	7	10	34650	43830	3000	85	90	100	100	2000	150	0	0	0	20	0	0	0	2	15	15	15	15	15	0	0	-30	0	0	0	2	0	0	16764879	0	35	257	35	258	0	0	0	0	0	20	20	0	30	40	0
7118	?????????1	KNIGHT	MONSTER	MELEE	76		AGGR	0		STUN,SLOW	0	monkey	0	84	63	42	21	109	133	28858	7	10	34680	43890	3000	88	80	100	100	2000	150	0	0	0	20	0	0	0	2	15	15	15	15	15	0	0	-30	0	0	0	2	0	0	16764879	0	35	257	35	258	0	0	0	0	0	20	20	0	30	40	0
7119	?????????2	S_KNIGHT	MONSTER	MELEE	76		AGGR	0		STUN,SLOW	0	monkey	0	99	97	42	21	119	146	47716	15	15	34710	43920	3000	79	70	100	100	2000	150	0	0	0	20	0	0	0	2	40	40	40	40	40	0	0	-30	0	0	0	2	0	0	16764879	0	30	256	0	0	0	0	0	0	0	20	20	0	30	40	0
7120	????????	S_PAWN	MONSTER	MELEE	72		AGGR	0			0	nersluck_1	0	85	43	65	22	112	208	73024	10	7	34740	43980	3000	85	110	110	100	2000	150	0	0	0	0	0	0	5	5	15	15	15	15	15	0	0	0	0	0	0	1	0	0	16764879	0	30	256	0	0	0	0	0	0	0	20	20	0	30	40	0
7121	ö????????1	S_KNIGHT	MONSTER	MELEE	73		AGGR	0			0	nersluck_2	0	85	43	65	22	140	172	111222	6	10	34770	44010	3000	79	110	100	100	2000	150	0	0	0	0	0	0	10	5	15	15	15	15	15	0	0	0	0	0	0	1	0	0	16764879	0	10	259	40	260	0	0	0	0	0	20	20	0	30	40	0
7122	ö????????2	S_PAWN	MONSTER	MELEE	74		AGGR	0			0	nersluck_3	0	85	43	65	22	112	208	121053	10	7	34800	44040	3000	85	80	100	100	2000	150	0	0	0	0	0	0	0	5	15	15	15	15	15	0	0	0	0	0	0	1	0	0	16764879	0	10	259	40	260	0	0	0	0	0	20	20	0	30	40	0
7123	??????????	BOSS	MONSTER	MELEE	75		AGGR	0	ANIMAL,ATT_ICE	STUN,SLOW,TERROR	0	fox_ninetail	0	88	49	57	19	140	172	265680	10	10	34830	44100	36120	84	100	100	0	2000	150	0	0	0	0	0	0	15	20	30	25	30	30	30	50	25	100	50	50	50	2	0	10	0	0	35	258	40	259	0	0	0	0	0	20	20	0	30	40	0
7124	????????	BOSS	MONSTER	MELEE	85		AGGR	0	ATT_ELEC	STUN,SLOW,TERROR	0	yellow_tigerman	0	88	49	57	19	140	172	265680	10	10	34860	44130	36120	84	100	100	0	2000	150	0	0	0	0	0	0	15	20	30	25	30	30	30	50	25	100	50	50	50	2	0	0	0	0	35	258	40	259	0	0	0	0	0	20	20	0	30	40	0
8001	???	KING	STONE	SPECIAL	5		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	6	0	0	0	7550	5	1	34890	44190	2	8	104	109	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	258	0	0	0	0	0	0	0	20	20	0	30	40	0
8002	???	KING	STONE	SPECIAL	10		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	12	0	0	0	13250	5	1	34920	44220	5	14	110	114	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	258	0	0	0	0	0	0	0	20	20	0	30	40	0
8003	???	KING	STONE	SPECIAL	15		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	18	0	0	0	18050	5	1	34950	44250	8	19	115	121	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	261	0	0	0	0	0	0	0	20	20	0	30	40	0
8004	???	KING	STONE	SPECIAL	20		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	24	0	0	0	27400	5	1	34980	44310	12	25	122	126	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	261	0	0	0	0	0	0	0	20	20	0	30	40	0
8005	???	KING	STONE	SPECIAL	25		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	30	0	0	0	33450	5	1	35010	44340	18	30	305	310	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	256	30	256	0	0	0	0	0	20	20	0	30	40	0
8006	???	KING	STONE	SPECIAL	30		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	36	0	0	0	40250	5	1	35040	44400	23	35	401	411	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	256	30	256	0	0	0	0	0	20	20	0	30	40	0
8007	???	KING	STONE	SPECIAL	35		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	42	0	0	0	58700	5	1	35070	44430	27	41	501	507	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	256	0	0	0	0	0	0	0	35	0	0	0	0	0
8008	???	KING	STONE	SPECIAL	40		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	48	0	0	0	69700	5	1	35100	44460	32	46	601	614	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8009	???	KING	STONE	SPECIAL	45		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	54	0	0	0	87350	5	1	35130	44520	36	52	1301	1310	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8010	???	KING	STONE	SPECIAL	50		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	60	0	0	0	107850	5	1	35160	44550	41	57	901	913	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8011	???	KING	STONE	SPECIAL	55		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	66	0	0	0	135900	5	1	35190	44610	45	63	714	726	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8012	???	KING	STONE	SPECIAL	60		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	72	0	0	0	166650	5	1	35220	44640	50	68	2101	2109	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8013	???	KING	STONE	SPECIAL	65		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	78	0	0	0	183250	5	1	35250	44670	54	73	1101	1113	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8014	???	KING	STONE	SPECIAL	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	91	0	0	0	216550	5	1	35280	44730	59	79	2201	2207	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8015	???	KING	STONE	SPECIAL	50		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	60	0	0	0	107850	5	1	35310	44760	41	57	901	913	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8016	???	KING	STONE	SPECIAL	55		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	66	0	0	0	135900	5	1	35340	44820	45	63	714	726	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8017	???	KING	STONE	SPECIAL	60		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	72	0	0	0	156650	5	1	35370	44850	50	68	2101	2109	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8018	???	KING	STONE	SPECIAL	65		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	78	0	0	0	260250	5	1	35400	44880	54	73	1101	1113	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8019	???	KING	STONE	SPECIAL	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	91	0	0	0	296550	5	1	35430	44940	59	79	2201	2207	0	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8020	???	KING	STONE	SPECIAL	1		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	50	0	0	0	2965500	5	1	35460	44970	59	79	101	101	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8021	???	KING	STONE	SPECIAL	1		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	50	0	0	0	2965500	5	1	35490	45030	59	79	101	101	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8022	???	KING	STONE	SPECIAL	1		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	50	0	0	0	2965500	5	1	35520	45060	59	79	101	101	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8023	???	KING	STONE	SPECIAL	1		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	50	0	0	0	2965500	5	1	35550	45090	59	79	101	101	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8024	???	KING	STONE	SPECIAL	75		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	66	0	0	0	369000	5	1	35580	45150	63	63	2301	2309	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8025	???	KING	STONE	SPECIAL	80		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	72	0	0	0	484000	5	1	35610	45180	68	68	2308	2313	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8026	???	KING	STONE	SPECIAL	85		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	78	0	0	0	527000	5	1	35640	45240	72	73	2320	2326	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8027	???	KING	STONE	SPECIAL	90		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	91	0	0	0	605000	5	1	35670	45270	77	79	2327	2333	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8031	????	KING	STONE	MELEE	60		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	70	0	0	0	250000	5	2	35700	45300	75	80	0	0	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8032	????	KING	STONE	MELEE	60		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	70	0	0	0	250000	5	2	35730	45360	75	80	0	0	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8033	????	KING	STONE	MELEE	60		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	70	0	0	0	250000	5	2	35760	45390	75	80	0	0	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8034	????	KING	STONE	MELEE	80		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	70	0	0	0	650000	5	2	35790	45450	75	80	2481	2483	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8035	???	KING	STONE	MELEE	60		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	70	0	0	0	250000	5	2	35820	45480	75	80	0	0	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8036	?????	KING	STONE	MELEE	80		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	70	0	0	0	250000	5	2	35850	45510	75	80	0	0	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8037	?????	KING	STONE	MELEE	60		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	70	0	0	0	250000	5	2	35880	45570	75	80	0	0	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8038	??????	KING	STONE	MELEE	85		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	70	0	0	0	250000	5	2	35910	45600	75	80	2516	2519	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8039	??????	KING	STONE	MELEE	60		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	70	0	0	0	250000	5	2	35940	45660	75	80	0	0	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8040	??????	KING	STONE	MELEE	75		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	70	0	0	0	450000	5	2	35970	45690	75	80	1001	1007	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8041	?????	KING	STONE	MELEE	40		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	112000	5	1	36000	45720	45	57	601	608	0	2000	150	60005	0	0	0	0	0	0	0	32	32	8	11	11	17	32	0	0	0	0	0	0	0	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
